matrix,row,col
3616.0,45.0,-1.0
114.0,46.0,1.0
2936.0,46.0,1.0
2955.0,46.0,-1.0
3578.0,46.0,-1.0
3616.0,46.0,-1.0
3657.0,46.0,1.0
196.0,47.0,-1.0
197.0,47.0,1.0
40.0,48.0,1.0
42.0,48.0,-1.0
196.0,49.0,1.0
198.0,49.0,-1.0
199.0,50.0,-1.0
200.0,50.0,1.0
199.0,51.0,1.0
201.0,51.0,-1.0
120.0,52.0,1.0
2399.0,52.0,-1.0
2936.0,52.0,1.0
2955.0,52.0,-1.0
3616.0,52.0,-1.0
3657.0,52.0,1.0
111.0,53.0,-1.0
245.0,53.0,1.0
60.0,54.0,-1.0
64.0,54.0,1.0
105.0,55.0,-1.0
2145.0,55.0,1.0
2179.0,55.0,-1.0
2805.0,55.0,1.0
3556.0,55.0,-1.0
3569.0,55.0,1.0
62.0,56.0,1.0
63.0,56.0,-1.0
1779.0,56.0,-1.0
1786.0,56.0,1.0
102.0,57.0,-1.0
105.0,57.0,1.0
1818.0,57.0,1.0
1824.0,57.0,-1.0
114.0,58.0,-1.0
118.0,58.0,1.0
2981.0,58.0,-1.0
3552.0,58.0,1.0
3566.0,58.0,-1.0
118.0,59.0,-1.0
119.0,59.0,1.0
121.0,60.0,-1.0
1690.0,60.0,-1.0
1764.0,60.0,1.0
2960.0,60.0,1.0
2981.0,60.0,1.0
122.0,61.0,1.0
123.0,61.0,-1.0
3276.0,61.0,-1.0
3280.0,61.0,1.0
122.0,62.0,1.0
123.0,62.0,-1.0
1613.0,63.0,-1.0
2971.0,63.0,1.0
2987.0,63.0,1.0
4282.0,63.0,-1.0
4294.0,63.0,1.0
2194.0,64.0,-1.0
2975.0,64.0,1.0
2987.0,64.0,1.0
4282.0,64.0,-1.0
4294.0,64.0,1.0
1539.0,65.0,-1.0
1623.0,65.0,1.0
1704.0,65.0,1.0
1792.0,65.0,-1.0
2166.0,65.0,-1.0
3902.0,65.0,1.0
111.0,66.0,-1.0
242.0,66.0,1.0
275.0,67.0,1.0
1573.0,67.0,1.0
2034.0,67.0,-1.0
2179.0,67.0,-1.0
2966.0,67.0,-1.0
2998.0,67.0,1.0
3556.0,67.0,-1.0
3569.0,67.0,1.0
273.0,68.0,1.0
275.0,68.0,-1.0
2179.0,68.0,1.0
2966.0,68.0,-1.0
2998.0,68.0,1.0
278.0,69.0,1.0
284.0,69.0,-1.0
288.0,70.0,-1.0
2526.0,70.0,1.0
2966.0,70.0,-1.0
2998.0,70.0,2.0
3556.0,70.0,-1.0
3569.0,70.0,1.0
120.0,71.0,-1.0
121.0,71.0,1.0
2955.0,71.0,-1.0
2981.0,71.0,2.0
3552.0,71.0,-1.0
3566.0,71.0,1.0
1634.0,72.0,-1.0
2936.0,72.0,1.0
2955.0,72.0,-1.0
3442.0,72.0,1.0
3616.0,72.0,-1.0
3657.0,72.0,1.0
1634.0,73.0,1.0
1636.0,73.0,-1.0
1419.0,74.0,1.0
2955.0,74.0,-1.0
2981.0,74.0,-1.0
4235.0,74.0,-1.0
292.0,75.0,-1.0
296.0,75.0,1.0
2955.0,75.0,-1.0
2981.0,75.0,2.0
3552.0,75.0,-1.0
3566.0,75.0,1.0
120.0,76.0,-1.0
121.0,76.0,1.0
2955.0,76.0,-1.0
2981.0,76.0,2.0
3579.0,76.0,-1.0
3599.0,76.0,1.0
292.0,77.0,-1.0
296.0,77.0,1.0
2955.0,77.0,-1.0
2981.0,77.0,2.0
3579.0,77.0,-1.0
3599.0,77.0,1.0
304.0,78.0,-1.0
307.0,78.0,1.0
1851.0,78.0,1.0
1854.0,78.0,-1.0
3525.0,78.0,1.0
3528.0,78.0,-1.0
307.0,79.0,-1.0
310.0,79.0,1.0
114.0,80.0,-1.0
116.0,80.0,1.0
2955.0,80.0,-1.0
2981.0,80.0,2.0
3552.0,80.0,-1.0
3566.0,80.0,1.0
325.0,81.0,-1.0
333.0,81.0,1.0
2981.0,81.0,-1.0
2998.0,81.0,1.0
1419.0,82.0,-1.0
1424.0,82.0,1.0
2955.0,82.0,-1.0
2981.0,82.0,2.0
3552.0,82.0,-1.0
3566.0,82.0,1.0
325.0,83.0,1.0
329.0,83.0,-1.0
1422.0,84.0,-1.0
1428.0,84.0,1.0
2966.0,84.0,-1.0
2998.0,84.0,2.0
3556.0,84.0,-1.0
3569.0,84.0,1.0
114.0,85.0,-1.0
116.0,85.0,1.0
2955.0,85.0,-1.0
2981.0,85.0,2.0
3579.0,85.0,-1.0
3599.0,85.0,1.0
102.0,86.0,-1.0
1424.0,86.0,1.0
1818.0,86.0,1.0
2772.0,86.0,-1.0
337.0,87.0,-1.0
340.0,87.0,1.0
337.0,88.0,-1.0
343.0,88.0,1.0
337.0,89.0,-1.0
346.0,89.0,1.0
124.0,90.0,1.0
127.0,90.0,-1.0
2998.0,90.0,-1.0
3556.0,90.0,1.0
3569.0,90.0,-1.0
349.0,91.0,1.0
353.0,91.0,-1.0
1637.0,92.0,1.0
2728.0,92.0,-1.0
2987.0,92.0,1.0
4294.0,92.0,1.0
4313.0,92.0,-1.0
2617.0,93.0,1.0
2728.0,93.0,-1.0
2987.0,93.0,1.0
4294.0,93.0,1.0
4335.0,93.0,-1.0
2579.0,94.0,-1.0
2609.0,94.0,1.0
2987.0,94.0,1.0
4294.0,94.0,1.0
4335.0,94.0,-1.0
1617.0,95.0,1.0
2579.0,95.0,-1.0
2987.0,95.0,1.0
4294.0,95.0,1.0
4313.0,95.0,-1.0
1624.0,96.0,1.0
2715.0,96.0,-1.0
2987.0,96.0,1.0
4294.0,96.0,1.0
4313.0,96.0,-1.0
1633.0,97.0,1.0
2726.0,97.0,-1.0
2987.0,97.0,1.0
4294.0,97.0,1.0
4313.0,97.0,-1.0
366.0,98.0,1.0
370.0,98.0,-1.0
362.0,99.0,-1.0
366.0,99.0,1.0
2981.0,99.0,1.0
3738.0,99.0,1.0
3746.0,99.0,-1.0
1631.0,100.0,1.0
2720.0,100.0,-1.0
2987.0,100.0,1.0
4294.0,100.0,1.0
4313.0,100.0,-1.0
125.0,101.0,-1.0
2132.0,101.0,1.0
2909.0,101.0,1.0
3616.0,101.0,-1.0
2613.0,102.0,1.0
2726.0,102.0,-1.0
2987.0,102.0,1.0
4294.0,102.0,1.0
4335.0,102.0,-1.0
2625.0,103.0,1.0
2693.0,103.0,-1.0
2987.0,103.0,2.0
4294.0,103.0,2.0
4335.0,103.0,-2.0
362.0,104.0,1.0
363.0,104.0,-1.0
304.0,105.0,1.0
307.0,105.0,-1.0
2052.0,105.0,1.0
2054.0,105.0,-1.0
3525.0,105.0,2.0
3528.0,105.0,-2.0
389.0,106.0,-1.0
391.0,106.0,1.0
1651.0,106.0,1.0
1792.0,106.0,-1.0
2955.0,106.0,-1.0
2981.0,106.0,1.0
3816.0,106.0,1.0
242.0,107.0,-1.0
1824.0,107.0,-1.0
2779.0,107.0,1.0
4245.0,107.0,1.0
1641.0,108.0,-1.0
2981.0,108.0,1.0
3552.0,108.0,-1.0
3566.0,108.0,1.0
4425.0,108.0,1.0
272.0,109.0,-1.0
274.0,109.0,1.0
1651.0,109.0,1.0
1792.0,109.0,-1.0
2955.0,109.0,-1.0
2981.0,109.0,1.0
3816.0,109.0,1.0
1641.0,110.0,1.0
1643.0,110.0,-1.0
272.0,111.0,-1.0
276.0,111.0,1.0
125.0,112.0,1.0
126.0,112.0,-1.0
262.0,113.0,-1.0
280.0,113.0,1.0
2981.0,113.0,1.0
3738.0,113.0,1.0
3746.0,113.0,-1.0
280.0,114.0,-1.0
281.0,114.0,1.0
111.0,115.0,1.0
251.0,115.0,-1.0
2955.0,115.0,-1.0
2981.0,115.0,2.0
3552.0,115.0,-1.0
3566.0,115.0,1.0
262.0,116.0,1.0
264.0,116.0,-1.0
128.0,117.0,-1.0
131.0,117.0,1.0
262.0,118.0,1.0
268.0,118.0,-1.0
287.0,119.0,-1.0
289.0,119.0,1.0
242.0,120.0,1.0
258.0,120.0,-1.0
2966.0,120.0,-1.0
2998.0,120.0,2.0
3556.0,120.0,-1.0
3569.0,120.0,1.0
111.0,121.0,1.0
235.0,121.0,-1.0
2981.0,121.0,1.0
2985.0,121.0,-1.0
111.0,122.0,1.0
240.0,122.0,-1.0
2981.0,122.0,1.0
2993.0,122.0,-1.0
294.0,123.0,-1.0
302.0,123.0,1.0
86.0,124.0,-1.0
137.0,124.0,1.0
1824.0,124.0,1.0
2779.0,124.0,-1.0
316.0,125.0,1.0
318.0,125.0,-1.0
3766.0,125.0,-1.0
3767.0,125.0,1.0
347.0,126.0,-1.0
2132.0,126.0,1.0
2981.0,126.0,-1.0
4154.0,126.0,1.0
326.0,127.0,1.0
331.0,127.0,-1.0
332.0,128.0,-1.0
339.0,128.0,1.0
2936.0,128.0,1.0
2955.0,128.0,-1.0
2981.0,128.0,1.0
3616.0,128.0,-1.0
332.0,129.0,-1.0
339.0,129.0,1.0
2955.0,129.0,-1.0
2981.0,129.0,2.0
3552.0,129.0,-1.0
3566.0,129.0,1.0
334.0,130.0,-1.0
341.0,130.0,1.0
2966.0,130.0,-1.0
2998.0,130.0,2.0
3556.0,130.0,-1.0
3569.0,130.0,1.0
111.0,131.0,1.0
235.0,131.0,-1.0
3525.0,131.0,2.0
3528.0,131.0,-2.0
27.0,132.0,-1.0
1573.0,132.0,1.0
2179.0,132.0,-1.0
3896.0,132.0,1.0
1567.0,133.0,-2.0
1623.0,133.0,1.0
2166.0,133.0,1.0
1573.0,134.0,-2.0
1628.0,134.0,1.0
2179.0,134.0,1.0
1584.0,135.0,-2.0
1630.0,135.0,1.0
2189.0,135.0,1.0
32.0,136.0,-1.0
1584.0,136.0,1.0
2189.0,136.0,-1.0
3686.0,136.0,1.0
332.0,137.0,1.0
2936.0,137.0,1.0
2955.0,137.0,-1.0
3616.0,137.0,-1.0
3657.0,137.0,1.0
4154.0,137.0,-1.0
345.0,138.0,1.0
347.0,138.0,-1.0
3616.0,138.0,-1.0
34.0,139.0,-1.0
1584.0,139.0,1.0
2189.0,139.0,-1.0
2350.0,139.0,1.0
138.0,140.0,-1.0
140.0,140.0,1.0
50.0,141.0,-1.0
1584.0,141.0,1.0
2189.0,141.0,-1.0
2451.0,141.0,1.0
37.0,142.0,-1.0
1584.0,142.0,1.0
2189.0,142.0,-1.0
4068.0,142.0,1.0
44.0,143.0,-1.0
1584.0,143.0,1.0
2189.0,143.0,-1.0
3858.0,143.0,1.0
347.0,144.0,-3.0
352.0,144.0,3.0
1651.0,144.0,2.0
1792.0,144.0,-2.0
2955.0,144.0,-2.0
2981.0,144.0,2.0
3816.0,144.0,2.0
354.0,145.0,-1.0
358.0,145.0,1.0
2132.0,145.0,1.0
2981.0,145.0,-1.0
135.0,146.0,-1.0
136.0,146.0,1.0
100.0,147.0,1.0
358.0,147.0,-1.0
2936.0,147.0,1.0
3616.0,147.0,-1.0
3657.0,147.0,1.0
367.0,148.0,1.0
372.0,148.0,-1.0
46.0,149.0,-1.0
1584.0,149.0,1.0
2189.0,149.0,-1.0
3407.0,149.0,1.0
374.0,150.0,1.0
378.0,150.0,-1.0
374.0,151.0,1.0
378.0,151.0,-1.0
3766.0,151.0,-1.0
3767.0,151.0,1.0
135.0,152.0,1.0
137.0,152.0,-1.0
388.0,153.0,1.0
393.0,153.0,-1.0
3525.0,153.0,2.0
3528.0,153.0,-2.0
149.0,154.0,1.0
151.0,154.0,-1.0
2966.0,154.0,1.0
2998.0,154.0,-1.0
3556.0,154.0,1.0
3569.0,154.0,-1.0
3627.0,154.0,-1.0
397.0,155.0,-1.0
407.0,155.0,1.0
149.0,156.0,1.0
151.0,156.0,-1.0
2966.0,156.0,1.0
2998.0,156.0,-1.0
3588.0,156.0,1.0
3606.0,156.0,-1.0
3627.0,156.0,-1.0
397.0,157.0,1.0
409.0,157.0,-1.0
417.0,158.0,-1.0
423.0,158.0,1.0
417.0,159.0,1.0
427.0,159.0,-1.0
430.0,160.0,-1.0
435.0,160.0,1.0
1539.0,161.0,1.0
1541.0,161.0,-1.0
2981.0,161.0,1.0
2985.0,161.0,-1.0
1539.0,162.0,-1.0
1545.0,162.0,1.0
2981.0,162.0,-1.0
2998.0,162.0,1.0
1539.0,163.0,-1.0
1551.0,163.0,1.0
1553.0,164.0,1.0
1557.0,164.0,-1.0
1553.0,165.0,1.0
1559.0,165.0,-1.0
430.0,166.0,-1.0
437.0,166.0,1.0
465.0,167.0,-1.0
471.0,167.0,1.0
152.0,168.0,-1.0
2981.0,168.0,-1.0
3579.0,168.0,1.0
3599.0,168.0,-1.0
4088.0,168.0,1.0
465.0,169.0,1.0
475.0,169.0,-1.0
477.0,170.0,1.0
483.0,170.0,-1.0
1553.0,171.0,1.0
1564.0,171.0,-1.0
1553.0,172.0,1.0
1566.0,172.0,-1.0
1567.0,173.0,-1.0
1651.0,173.0,1.0
1792.0,173.0,-1.0
2981.0,173.0,1.0
3017.0,173.0,-1.0
3339.0,173.0,1.0
3816.0,173.0,1.0
155.0,174.0,-1.0
2129.0,174.0,1.0
2981.0,174.0,1.0
3616.0,174.0,-1.0
1573.0,175.0,-1.0
1659.0,175.0,1.0
1796.0,175.0,-1.0
2998.0,175.0,1.0
3023.0,175.0,-1.0
3350.0,175.0,1.0
3832.0,175.0,1.0
1651.0,176.0,1.0
1792.0,176.0,-1.0
2166.0,176.0,-1.0
3816.0,176.0,1.0
3877.0,176.0,-1.0
3893.0,176.0,1.0
484.0,177.0,-1.0
487.0,177.0,1.0
484.0,178.0,1.0
492.0,178.0,-1.0
494.0,179.0,-1.0
500.0,179.0,1.0
1716.0,180.0,1.0
1796.0,180.0,-1.0
2179.0,180.0,-1.0
3884.0,180.0,-1.0
3896.0,180.0,1.0
3908.0,180.0,1.0
159.0,181.0,1.0
1823.0,181.0,-1.0
2966.0,181.0,-1.0
1567.0,182.0,-1.0
1571.0,182.0,1.0
1567.0,183.0,-1.0
1578.0,183.0,1.0
494.0,184.0,1.0
504.0,184.0,-1.0
2639.0,185.0,-1.0
2981.0,185.0,1.0
4179.0,185.0,1.0
4288.0,185.0,1.0
4327.0,185.0,-1.0
2640.0,186.0,-1.0
2987.0,186.0,1.0
4180.0,186.0,1.0
4294.0,186.0,1.0
4335.0,186.0,-1.0
1567.0,187.0,-1.0
1580.0,187.0,1.0
1589.0,188.0,1.0
1592.0,188.0,-1.0
2981.0,188.0,1.0
2985.0,188.0,-1.0
169.0,189.0,-1.0
171.0,189.0,1.0
2179.0,189.0,1.0
2966.0,189.0,-1.0
2998.0,189.0,1.0
1589.0,190.0,-1.0
1596.0,190.0,1.0
2981.0,190.0,-1.0
2998.0,190.0,1.0
1600.0,191.0,-1.0
1604.0,191.0,1.0
1600.0,192.0,-1.0
1605.0,192.0,1.0
1618.0,193.0,1.0
1619.0,193.0,-1.0
1653.0,194.0,-1.0
1654.0,194.0,1.0
1653.0,195.0,-1.0
1658.0,195.0,1.0
1519.0,196.0,1.0
1673.0,196.0,-1.0
2955.0,196.0,-1.0
2996.0,196.0,1.0
1573.0,197.0,-1.0
1671.0,197.0,1.0
2179.0,197.0,1.0
2779.0,197.0,-1.0
2998.0,197.0,1.0
1618.0,198.0,1.0
1624.0,198.0,-1.0
158.0,199.0,1.0
159.0,199.0,-1.0
1625.0,200.0,1.0
1627.0,200.0,-1.0
1625.0,201.0,1.0
1631.0,201.0,-1.0
1527.0,202.0,1.0
1679.0,202.0,-1.0
2183.0,202.0,1.0
2959.0,202.0,-1.0
2985.0,202.0,1.0
1609.0,203.0,1.0
1611.0,203.0,-1.0
1651.0,203.0,1.0
1792.0,203.0,-1.0
2981.0,203.0,1.0
3017.0,204.0,3.0
3019.0,204.0,-3.0
3525.0,204.0,1.0
3528.0,204.0,-1.0
1609.0,205.0,1.0
1611.0,205.0,-1.0
2981.0,205.0,1.0
3107.0,205.0,1.0
3210.0,205.0,-1.0
1651.0,206.0,2.0
1677.0,206.0,-3.0
1679.0,206.0,3.0
1792.0,206.0,-2.0
2955.0,206.0,-2.0
2981.0,206.0,2.0
3816.0,206.0,2.0
1677.0,207.0,1.0
1681.0,207.0,-1.0
1611.0,208.0,1.0
1612.0,208.0,-1.0
1644.0,209.0,-1.0
1686.0,209.0,1.0
84.0,210.0,1.0
1818.0,210.0,-1.0
2772.0,210.0,1.0
2978.0,210.0,-1.0
1567.0,211.0,-1.0
1640.0,211.0,1.0
2166.0,211.0,1.0
2670.0,211.0,-1.0
2981.0,211.0,1.0
1640.0,212.0,1.0
1644.0,212.0,-1.0
1651.0,212.0,1.0
1792.0,212.0,-1.0
2981.0,212.0,1.0
87.0,213.0,1.0
1824.0,213.0,-1.0
2779.0,213.0,1.0
2979.0,213.0,-1.0
1638.0,214.0,1.0
1640.0,214.0,-1.0
1567.0,215.0,1.0
1651.0,215.0,1.0
1792.0,215.0,-1.0
2030.0,215.0,-1.0
2166.0,215.0,-1.0
3649.0,215.0,1.0
3816.0,215.0,1.0
1644.0,216.0,1.0
1648.0,216.0,-1.0
122.0,217.0,-1.0
2132.0,217.0,1.0
2399.0,217.0,1.0
2981.0,217.0,-1.0
1695.0,218.0,-1.0
1699.0,218.0,1.0
237.0,219.0,1.0
2132.0,219.0,1.0
2978.0,219.0,-1.0
2981.0,219.0,-1.0
1695.0,220.0,-1.0
1701.0,220.0,1.0
1706.0,221.0,-1.0
1707.0,221.0,1.0
103.0,222.0,1.0
237.0,222.0,-1.0
2936.0,222.0,1.0
3616.0,222.0,-1.0
3657.0,222.0,1.0
1706.0,223.0,-1.0
1708.0,223.0,1.0
1626.0,224.0,1.0
1629.0,224.0,-1.0
1626.0,225.0,1.0
1629.0,225.0,-1.0
3525.0,225.0,1.0
3528.0,225.0,-1.0
1626.0,226.0,1.0
1629.0,226.0,-1.0
3525.0,226.0,2.0
3528.0,226.0,-2.0
1712.0,227.0,1.0
1713.0,227.0,-1.0
1712.0,228.0,1.0
1715.0,228.0,-1.0
1719.0,229.0,-1.0
1721.0,229.0,1.0
1719.0,230.0,-1.0
1724.0,230.0,1.0
1626.0,231.0,1.0
1632.0,231.0,-1.0
1693.0,232.0,-1.0
1736.0,232.0,1.0
2955.0,232.0,-1.0
3816.0,232.0,1.0
3830.0,232.0,-1.0
1626.0,233.0,-1.0
1635.0,233.0,1.0
26.0,234.0,-1.0
2955.0,234.0,-1.0
2960.0,234.0,1.0
2981.0,234.0,2.0
3552.0,234.0,-1.0
3566.0,234.0,1.0
1670.0,235.0,-1.0
1675.0,235.0,1.0
1704.0,235.0,1.0
1792.0,235.0,-1.0
2166.0,235.0,-1.0
3902.0,235.0,1.0
2955.0,236.0,-1.0
3243.0,236.0,1.0
3403.0,236.0,-1.0
3816.0,236.0,1.0
3830.0,236.0,-1.0
1726.0,237.0,1.0
1736.0,237.0,-1.0
2955.0,237.0,-1.0
3816.0,237.0,1.0
1670.0,238.0,1.0
1672.0,238.0,-1.0
252.0,239.0,-1.0
256.0,239.0,1.0
1678.0,240.0,-1.0
2017.0,240.0,1.0
2099.0,240.0,-1.0
2189.0,240.0,1.0
1726.0,241.0,-1.0
1730.0,241.0,1.0
2981.0,241.0,-1.0
2993.0,241.0,1.0
1726.0,242.0,-1.0
1732.0,242.0,1.0
1672.0,243.0,1.0
1678.0,243.0,-1.0
2189.0,243.0,1.0
2974.0,243.0,-1.0
3005.0,243.0,1.0
1742.0,244.0,1.0
1744.0,244.0,-1.0
1680.0,245.0,-1.0
1704.0,245.0,1.0
2793.0,245.0,1.0
2955.0,245.0,-1.0
2981.0,245.0,2.0
13.0,246.0,-1.0
16.0,246.0,1.0
2981.0,246.0,-1.0
2998.0,246.0,1.0
1683.0,247.0,-1.0
1704.0,247.0,1.0
2955.0,247.0,-1.0
2981.0,247.0,2.0
3398.0,247.0,1.0
1742.0,248.0,1.0
1745.0,248.0,-1.0
13.0,249.0,1.0
14.0,249.0,-1.0
1686.0,250.0,1.0
1726.0,250.0,-1.0
3979.0,250.0,1.0
1691.0,251.0,-1.0
1704.0,251.0,1.0
2955.0,251.0,-1.0
2981.0,251.0,2.0
4015.0,251.0,1.0
1697.0,252.0,-1.0
1716.0,252.0,1.0
2966.0,252.0,-1.0
2998.0,252.0,2.0
4016.0,252.0,1.0
1691.0,253.0,1.0
1694.0,253.0,-1.0
42.0,254.0,1.0
49.0,254.0,-1.0
2626.0,254.0,-1.0
2636.0,254.0,1.0
18.0,255.0,-1.0
21.0,255.0,1.0
2981.0,255.0,-1.0
2998.0,255.0,1.0
1823.0,256.0,1.0
1885.0,256.0,-1.0
2626.0,256.0,-1.0
2636.0,256.0,1.0
249.0,257.0,1.0
2626.0,257.0,-1.0
2636.0,257.0,1.0
3223.0,257.0,-1.0
88.0,258.0,1.0
2626.0,258.0,-1.0
2636.0,258.0,1.0
3069.0,258.0,-1.0
1519.0,259.0,-1.0
1567.0,259.0,1.0
2166.0,259.0,-1.0
2955.0,259.0,1.0
2981.0,259.0,-1.0
1602.0,260.0,-1.0
1704.0,260.0,1.0
3873.0,260.0,-1.0
3902.0,260.0,1.0
1651.0,261.0,-1.0
1668.0,261.0,1.0
1714.0,262.0,-1.0
1720.0,262.0,1.0
1714.0,263.0,-1.0
1725.0,263.0,1.0
2089.0,263.0,-1.0
2166.0,263.0,1.0
1717.0,264.0,1.0
1728.0,264.0,-1.0
2091.0,264.0,1.0
2179.0,264.0,-1.0
1725.0,265.0,-1.0
1728.0,265.0,1.0
1651.0,266.0,2.0
1731.0,266.0,-3.0
1734.0,266.0,3.0
1792.0,266.0,-2.0
2955.0,266.0,-2.0
2981.0,266.0,2.0
3816.0,266.0,2.0
2863.0,267.0,1.0
2953.0,267.0,1.0
3631.0,267.0,-1.0
3858.0,267.0,-1.0
1700.0,268.0,1.0
1703.0,268.0,-1.0
18.0,269.0,1.0
19.0,269.0,-1.0
510.0,270.0,-1.0
1512.0,270.0,1.0
1567.0,270.0,-1.0
2166.0,270.0,1.0
52.0,271.0,1.0
1651.0,271.0,1.0
1737.0,271.0,-1.0
1792.0,271.0,-1.0
2981.0,271.0,1.0
22.0,272.0,1.0
243.0,272.0,-1.0
2955.0,272.0,-1.0
2981.0,272.0,2.0
3552.0,272.0,-1.0
3566.0,272.0,1.0
1651.0,273.0,1.0
1792.0,273.0,-1.0
1814.0,273.0,-1.0
2981.0,273.0,1.0
3746.0,273.0,1.0
1661.0,274.0,1.0
1800.0,274.0,-1.0
1820.0,274.0,-1.0
2999.0,274.0,1.0
3752.0,274.0,1.0
1519.0,275.0,1.0
1753.0,275.0,-1.0
2955.0,275.0,-1.0
3792.0,275.0,1.0
2030.0,276.0,-1.0
3075.0,276.0,1.0
22.0,277.0,1.0
243.0,277.0,-1.0
2955.0,277.0,-1.0
2981.0,277.0,2.0
3579.0,277.0,-1.0
3599.0,277.0,1.0
2037.0,278.0,-1.0
3087.0,278.0,1.0
26.0,279.0,1.0
30.0,279.0,-1.0
2936.0,279.0,1.0
2955.0,279.0,-1.0
3616.0,279.0,-1.0
3657.0,279.0,1.0
