matrix,row,col
51.0,71.0,1.0
62.0,71.0,-1.0
13.0,72.0,1.0
17.0,72.0,-1.0
26.0,72.0,-1.0
27.0,72.0,1.0
43.0,72.0,1.0
10.0,73.0,1.0
21.0,73.0,-1.0
28.0,73.0,1.0
62.0,73.0,-1.0
26.0,74.0,1.0
34.0,74.0,-1.0
1.0,75.0,1.0
3.0,75.0,-1.0
13.0,75.0,1.0
17.0,75.0,-1.0
4.0,76.0,1.0
5.0,76.0,-1.0
41.0,76.0,-1.0
43.0,76.0,1.0
2.0,77.0,-1.0
3.0,77.0,1.0
43.0,78.0,1.0
44.0,78.0,-1.0
60.0,78.0,1.0
61.0,78.0,-1.0
19.0,79.0,-1.0
41.0,79.0,-1.0
43.0,79.0,1.0
58.0,79.0,1.0
59.0,79.0,-1.0
60.0,79.0,1.0
13.0,80.0,1.0
17.0,80.0,-1.0
19.0,80.0,1.0
58.0,80.0,-1.0
59.0,80.0,1.0
16.0,81.0,1.0
17.0,81.0,-1.0
41.0,81.0,-1.0
43.0,81.0,2.0
59.0,81.0,1.0
60.0,81.0,1.0
62.0,81.0,-1.0
10.0,82.0,-1.0
12.0,82.0,1.0
21.0,82.0,1.0
60.0,82.0,-1.0
13.0,83.0,-1.0
17.0,83.0,1.0
43.0,83.0,-1.0
59.0,83.0,-1.0
62.0,83.0,1.0
43.0,84.0,1.0
44.0,84.0,-1.0
62.0,84.0,1.0
63.0,84.0,-1.0
67.0,85.0,-1.0
72.0,85.0,1.0
66.0,86.0,-1.0
67.0,86.0,1.0
43.0,87.0,2.0
44.0,87.0,-2.0
69.0,87.0,1.0
70.0,87.0,-1.0
43.0,88.0,1.0
44.0,88.0,-1.0
69.0,88.0,-1.0
70.0,88.0,1.0
31.0,89.0,1.0
64.0,89.0,-1.0
65.0,89.0,1.0
69.0,89.0,-1.0
13.0,90.0,1.0
17.0,90.0,-1.0
21.0,90.0,-1.0
60.0,90.0,1.0
69.0,90.0,-1.0
71.0,90.0,1.0
23.0,91.0,1.0
26.0,91.0,1.0
33.0,91.0,-1.0
68.0,91.0,-1.0
43.0,92.0,2.0
44.0,92.0,-2.0
50.0,92.0,1.0
51.0,92.0,-1.0
52.0,92.0,-1.0
53.0,92.0,1.0
33.0,93.0,1.0
66.0,93.0,-1.0
68.0,93.0,1.0
72.0,93.0,-1.0
23.0,94.0,-1.0
26.0,94.0,1.0
33.0,94.0,1.0
72.0,94.0,-1.0
22.0,95.0,-1.0
33.0,95.0,1.0
vector,row,col
u1,95,1
I,V
2.0,0.09459810071481567
3.0,0.0962594167672929
4.0,0.009535247579724826
10.0,0.35296712399425045
14.0,1.6101122007144466
15.0,1.4564501033413402
17.0,0.9546164313022669
21.0,0.31184426859898634
27.0,0.1460565927892609
36.0,-7.217532644854373e-18
37.0,2.392345548518919
38.0,0.604251838584848
41.0,1.371744588390868
42.0,0.12486051385954844
46.0,0.1641785628432178
47.0,1.8768912653268504
53.0,0.16727757596052964
54.0,0.9709163192378825
55.0,1.0088897716245104
56.0,1.2158402768625622
58.0,0.1021936450855796
59.0,0.2338809712430199
60.0,0.4788067217481776
62.0,0.012135085528071238
65.0,0.5001363728775131
66.0,-0.38616393690226897
69.0,0.9220159888834161
70.0,0.3549223728296491
71.0,0.16580967225633927
76.0,6.101305946875053e-19
77.0,1.2647886834057631
80.0,1.3061991119868743
83.0,0.7727898604011898
84.0,1.6392833711959212
85.0,1.787388824615584
87.0,1.0817037076508167
89.0,-0.9569002300321277
90.0,1.569440460462027
92.0,0.8147418330188325
93.0,0.01762369565388104
vector,row,col
l1,95,1
I,V
1.0,-0.5679666079084819
2.0,-0.41114388053011125
5.0,-0.324701202215495
7.0,-0.7998317260302266
23.0,-1.2016856457691394
24.0,-0.9807496421047995
25.0,-2.0487730423475683
26.0,-1.4527794956495983
28.0,-3.5278902765991984
29.0,-1.2428642087157555
32.0,-2.3055302015129904
33.0,-0.4658040402040053
36.0,-1.422422921809897e-17
38.0,-0.28430382371914986
42.0,-1.3928140524440917
43.0,-2.954480024355491
44.0,-1.2713671885659097
45.0,-1.349713525990076
48.0,-0.4733313392838945
51.0,-0.8131851268611173
52.0,-1.2809057546808904
54.0,-0.6322670829494782
57.0,-0.7583138373543798
58.0,-0.8228145848610706
59.0,-0.0745043538649777
61.0,-0.8363663641295279
64.0,-0.4835331748888949
65.0,0.12194107651877406
66.0,-0.8518492425805186
68.0,-0.5196655879984552
75.0,-1.679092922126729
76.0,-9.871766517721002e-18
81.0,-0.3156306692199074
82.0,-1.1541689385811602
83.0,-0.9060345343182166
86.0,-0.8810837748807233
89.0,-1.2796727037563316
91.0,-1.5079118796617184
92.0,0.05468668371062502
94.0,-0.6437641587296247
95.0,-0.8732197170766789
