matrix,row,col
51.0,71.0,1.0
62.0,71.0,-1.0
13.0,72.0,1.0
17.0,72.0,-1.0
26.0,72.0,-1.0
27.0,72.0,1.0
43.0,72.0,1.0
10.0,73.0,1.0
21.0,73.0,-1.0
28.0,73.0,1.0
62.0,73.0,-1.0
26.0,74.0,1.0
34.0,74.0,-1.0
1.0,75.0,1.0
3.0,75.0,-1.0
13.0,75.0,1.0
17.0,75.0,-1.0
4.0,76.0,1.0
5.0,76.0,-1.0
41.0,76.0,-1.0
43.0,76.0,1.0
2.0,77.0,-1.0
3.0,77.0,1.0
43.0,78.0,1.0
44.0,78.0,-1.0
60.0,78.0,1.0
61.0,78.0,-1.0
19.0,79.0,-1.0
41.0,79.0,-1.0
43.0,79.0,1.0
58.0,79.0,1.0
59.0,79.0,-1.0
60.0,79.0,1.0
13.0,80.0,1.0
17.0,80.0,-1.0
19.0,80.0,1.0
58.0,80.0,-1.0
59.0,80.0,1.0
16.0,81.0,1.0
17.0,81.0,-1.0
41.0,81.0,-1.0
43.0,81.0,2.0
59.0,81.0,1.0
60.0,81.0,1.0
62.0,81.0,-1.0
10.0,82.0,-1.0
12.0,82.0,1.0
21.0,82.0,1.0
60.0,82.0,-1.0
13.0,83.0,-1.0
17.0,83.0,1.0
43.0,83.0,-1.0
59.0,83.0,-1.0
62.0,83.0,1.0
43.0,84.0,1.0
44.0,84.0,-1.0
62.0,84.0,1.0
63.0,84.0,-1.0
67.0,85.0,-1.0
72.0,85.0,1.0
66.0,86.0,-1.0
67.0,86.0,1.0
43.0,87.0,2.0
44.0,87.0,-2.0
69.0,87.0,1.0
70.0,87.0,-1.0
43.0,88.0,1.0
44.0,88.0,-1.0
69.0,88.0,-1.0
70.0,88.0,1.0
31.0,89.0,1.0
64.0,89.0,-1.0
65.0,89.0,1.0
69.0,89.0,-1.0
13.0,90.0,1.0
17.0,90.0,-1.0
21.0,90.0,-1.0
60.0,90.0,1.0
69.0,90.0,-1.0
71.0,90.0,1.0
23.0,91.0,1.0
26.0,91.0,1.0
33.0,91.0,-1.0
68.0,91.0,-1.0
43.0,92.0,2.0
44.0,92.0,-2.0
50.0,92.0,1.0
51.0,92.0,-1.0
52.0,92.0,-1.0
53.0,92.0,1.0
33.0,93.0,1.0
66.0,93.0,-1.0
68.0,93.0,1.0
72.0,93.0,-1.0
23.0,94.0,-1.0
26.0,94.0,1.0
33.0,94.0,1.0
72.0,94.0,-1.0
22.0,95.0,-1.0
33.0,95.0,1.0
matrix,row,col
U,95,20
I,J,V
2.0,1.0,0.09459810071481567
3.0,1.0,0.0962594167672929
4.0,1.0,0.009535247579724826
10.0,1.0,0.35296712399425045
14.0,1.0,1.6101122007144466
15.0,1.0,1.4564501033413402
17.0,1.0,0.9546164313022669
21.0,1.0,0.31184426859898634
27.0,1.0,0.1460565927892609
36.0,1.0,-7.217532644854373e-18
37.0,1.0,2.392345548518919
38.0,1.0,0.604251838584848
41.0,1.0,1.371744588390868
42.0,1.0,0.12486051385954844
46.0,1.0,0.1641785628432178
47.0,1.0,1.8768912653268504
53.0,1.0,0.16727757596052964
54.0,1.0,0.9709163192378825
55.0,1.0,1.0088897716245104
56.0,1.0,1.2158402768625622
58.0,1.0,0.1021936450855796
59.0,1.0,0.2338809712430199
60.0,1.0,0.4788067217481776
62.0,1.0,0.012135085528071238
65.0,1.0,0.5001363728775131
66.0,1.0,-0.38616393690226897
69.0,1.0,0.9220159888834161
70.0,1.0,0.3549223728296491
71.0,1.0,0.16580967225633927
76.0,1.0,6.101305946875053e-19
77.0,1.0,1.2647886834057631
80.0,1.0,1.3061991119868743
83.0,1.0,0.7727898604011898
84.0,1.0,1.6392833711959212
85.0,1.0,1.787388824615584
87.0,1.0,1.0817037076508167
89.0,1.0,-0.9569002300321277
90.0,1.0,1.569440460462027
92.0,1.0,0.8147418330188325
93.0,1.0,0.01762369565388104
1.0,2.0,1.3095993849875351
2.0,2.0,0.8583538510528971
5.0,2.0,0.13033122012747203
6.0,2.0,1.3057734972634942
9.0,2.0,1.4247863051805814
13.0,2.0,0.014401331539524397
14.0,2.0,1.3650592528806893
15.0,2.0,1.1050631274113487
19.0,2.0,0.7819678581422407
20.0,2.0,0.7086622632329893
23.0,2.0,1.2200073521975425
27.0,2.0,0.21070622592554297
33.0,2.0,0.823734998512811
35.0,2.0,1.6012576175848914
39.0,2.0,0.1446929149537467
40.0,2.0,1.632531003067656
41.0,2.0,0.8806167809867835
42.0,2.0,-0.16394749081885654
43.0,2.0,0.43078458005670883
44.0,2.0,0.23035347430244008
45.0,2.0,1.1989049536582799
47.0,2.0,0.7800972245988047
52.0,2.0,0.7978874430800769
53.0,2.0,0.14688561842652867
54.0,2.0,0.02587032062482224
55.0,2.0,0.32338675531564304
58.0,2.0,0.8841753975437225
62.0,2.0,0.6137966187458282
63.0,2.0,1.1913108119680418
64.0,2.0,0.43911174722978474
65.0,2.0,0.24083882560754472
66.0,2.0,-0.1541941917140307
67.0,2.0,2.8416729584396994e-17
69.0,2.0,0.20211208508880807
73.0,2.0,0.5786629832140262
75.0,2.0,0.9126156720720082
79.0,2.0,0.7404044150281784
81.0,2.0,0.4820632491395229
88.0,2.0,0.1269249899852605
89.0,2.0,0.26380373967900406
90.0,2.0,0.752984073289744
91.0,2.0,0.464902690814601
92.0,2.0,0.20090740443394403
1.0,3.0,0.27762997611137213
5.0,3.0,1.164102704723606
6.0,3.0,2.25322784876424
9.0,3.0,0.5852927154605269
11.0,3.0,1.2079118642539952
12.0,3.0,0.88984847158392
13.0,3.0,0.6808676169741011
14.0,3.0,1.084621142828476
19.0,3.0,0.868676197124469
25.0,3.0,1.261560223268389
32.0,3.0,0.664983872187975
37.0,3.0,1.0575811524576613
38.0,3.0,0.24723640551713175
39.0,3.0,0.6344265658939373
40.0,3.0,0.08302624913304016
44.0,3.0,0.698254746330525
45.0,3.0,0.47202233457844406
50.0,3.0,0.015612157710951372
52.0,3.0,1.1348344507564243
53.0,3.0,1.229793804169977
55.0,3.0,0.8742744100896395
56.0,3.0,0.08432510917194289
60.0,3.0,0.2447964832005546
68.0,3.0,0.21607845940157056
69.0,3.0,1.0249038857146098
72.0,3.0,0.08726642435410843
73.0,3.0,2.2636242284718966
78.0,3.0,0.5973453227426737
86.0,3.0,2.3065133167400784
87.0,3.0,2.31816045573539
89.0,3.0,1.4143540462564408
93.0,3.0,0.4226715933324538
94.0,3.0,2.0945279959621494
95.0,3.0,0.5370175172963725
7.0,4.0,0.8345853589236011
8.0,4.0,0.9745467063985875
9.0,4.0,0.968403770929657
10.0,4.0,2.1534469067778255
12.0,4.0,1.1634428133709105
14.0,4.0,0.4227753532327161
15.0,4.0,0.2767459219313584
20.0,4.0,0.5234620617117522
21.0,4.0,0.8601188152721074
22.0,4.0,0.5160378360723068
23.0,4.0,0.026072744848666493
25.0,4.0,1.6050730229758137
28.0,4.0,0.012011580583919369
32.0,4.0,1.316182475871564
33.0,4.0,0.03240105149023207
37.0,4.0,0.5255637758900931
42.0,4.0,0.42966558633840213
43.0,4.0,0.023746128465503516
50.0,4.0,0.3927477903046619
51.0,4.0,0.8229203580415991
53.0,4.0,0.3281925353447997
64.0,4.0,1.8605199711242693
65.0,4.0,0.4001246467950391
66.0,4.0,-0.2828293419359399
69.0,4.0,0.299913772497685
70.0,4.0,0.4219716296422059
75.0,4.0,0.963789290180611
78.0,4.0,0.4886475886892171
82.0,4.0,1.7138627552993526
87.0,4.0,1.2043380379023194
88.0,4.0,0.7063047975358944
91.0,4.0,1.9007226190423172
92.0,4.0,0.8347242720061039
94.0,4.0,0.4248248239073235
1.0,5.0,0.32997684550681916
3.0,5.0,0.6520459045000309
4.0,5.0,0.20132944480409593
7.0,5.0,1.4661531005887334
10.0,5.0,0.23614908093556158
11.0,5.0,1.1474008499498627
14.0,5.0,0.6027817148134437
15.0,5.0,1.880595142352984
16.0,5.0,0.30643514415401313
17.0,5.0,0.2181421173832717
19.0,5.0,0.6432326285237006
21.0,5.0,0.32944087330203536
22.0,5.0,1.0110163611474097
24.0,5.0,1.3329369778971163
31.0,5.0,1.4932619954129238
32.0,5.0,0.4691280007282009
37.0,5.0,1.9870316769450924
39.0,5.0,1.4402627645451829
40.0,5.0,0.0067405313288373125
42.0,5.0,2.0227645306936535
43.0,5.0,1.3989135528285925
45.0,5.0,1.2070736173210261
46.0,5.0,1.64063781719461
47.0,5.0,0.6054714742399405
51.0,5.0,0.6653222956683431
52.0,5.0,0.2814356319869285
53.0,5.0,0.6538391575682747
54.0,5.0,0.38094497877829364
58.0,5.0,1.1242772525489537
62.0,5.0,2.138520715725713
63.0,5.0,0.2222357821329913
65.0,5.0,-0.3383822024011336
66.0,5.0,0.812846095397851
68.0,5.0,2.3520398239218223
70.0,5.0,0.6914313914845331
73.0,5.0,1.95757034780943
75.0,5.0,0.19764589124971657
84.0,5.0,0.7001385794333492
87.0,5.0,0.20110825397964582
89.0,5.0,-0.28139574905008236
90.0,5.0,0.6259517726112231
92.0,5.0,-0.4466034106037191
93.0,5.0,1.8121393511171258
3.0,6.0,0.9927532470682326
6.0,6.0,0.11667262861975045
8.0,6.0,0.01989632634333277
12.0,6.0,0.7201550184986704
15.0,6.0,0.6875422356246279
16.0,6.0,0.24309253488388144
22.0,6.0,1.0506241796659932
23.0,6.0,0.8279886775537395
25.0,6.0,0.6995672434495934
38.0,6.0,0.7682521237921993
40.0,6.0,0.23347737035752622
41.0,6.0,1.3603166456251474
43.0,6.0,0.20063583211518554
45.0,6.0,1.2569089308917154
50.0,6.0,0.7327912072109328
51.0,6.0,0.17714244089354014
52.0,6.0,0.37423939789820454
53.0,6.0,0.1996915771568094
58.0,6.0,1.7420500512752182
59.0,6.0,0.8973525981664727
61.0,6.0,1.246633689508031
73.0,6.0,0.7714152659558816
75.0,6.0,0.4275385573762192
79.0,6.0,0.7889542310370903
82.0,6.0,1.3409775202051906
85.0,6.0,0.6034302670195426
87.0,6.0,0.6844643470435534
89.0,6.0,-0.02544646980036672
93.0,6.0,1.1433734333234382
94.0,6.0,1.2499250997102274
1.0,7.0,0.970752480847759
2.0,7.0,1.3004700400615152
3.0,7.0,1.908895027058064
7.0,7.0,0.846955673348934
9.0,7.0,2.22790139933084
10.0,7.0,0.053457569702823046
12.0,7.0,0.5179129609766121
13.0,7.0,1.406840620838398
15.0,7.0,0.2580028417732282
19.0,7.0,1.1746804976041547
20.0,7.0,1.193395008600275
21.0,7.0,0.30792245484196895
25.0,7.0,0.8420883439159894
26.0,7.0,0.3176189954035302
33.0,7.0,1.0658695669073237
34.0,7.0,0.8566588728095774
35.0,7.0,1.3481692269552439
38.0,7.0,1.1284850512248104
40.0,7.0,0.3905499604198677
42.0,7.0,-0.24716988501274334
44.0,7.0,0.23919569174087393
47.0,7.0,0.9001148617018659
52.0,7.0,0.6540226622129878
53.0,7.0,1.8818312083826008
54.0,7.0,0.006685221042444451
62.0,7.0,1.2941769693019252
63.0,7.0,0.32015987688509095
65.0,7.0,0.20194157619859052
66.0,7.0,-0.11332303893952858
67.0,7.0,-1.2157117283655024e-18
70.0,7.0,0.8310856275943134
71.0,7.0,0.3369564528667587
72.0,7.0,1.7929361644364068
74.0,7.0,1.8487061816616959
77.0,7.0,0.7704635690261767
78.0,7.0,2.1242610783259743
80.0,7.0,1.6392727769340976
82.0,7.0,0.45275315695942914
84.0,7.0,0.14711335275695134
86.0,7.0,1.5814557891928016
89.0,7.0,3.839203914323388e-19
92.0,7.0,0.19170824479420548
93.0,7.0,0.5909937060993353
95.0,7.0,0.7095549854686083
1.0,8.0,1.0751085185066316
5.0,8.0,0.8914154773569647
7.0,8.0,0.32935148863185787
11.0,8.0,0.36372282758033747
13.0,8.0,0.0184419069445975
15.0,8.0,0.9128100887177627
16.0,8.0,1.9254790164433628
17.0,8.0,1.5902659468510425
23.0,8.0,0.2035316453804137
24.0,8.0,0.3744264450026607
25.0,8.0,0.2754709399345588
26.0,8.0,0.49372178706600334
28.0,8.0,0.20151304636332035
29.0,8.0,0.24333342572286976
30.0,8.0,7.862934589454809e-17
31.0,8.0,0.7410058971581333
35.0,8.0,0.20356199340335282
36.0,8.0,-1.625796307506511e-17
42.0,8.0,1.5342193427956579
43.0,8.0,0.9900320348644126
48.0,8.0,0.9726738585182794
53.0,8.0,0.7182050258680239
55.0,8.0,0.06652899280429751
56.0,8.0,0.9847680210798588
57.0,8.0,0.7073908171621478
64.0,8.0,0.5685436230547866
65.0,8.0,-0.39380521954087944
66.0,8.0,0.63200520522805
67.0,8.0,4.886730808297088e-17
68.0,8.0,1.3900114599988824
71.0,8.0,1.265505054941096
72.0,8.0,0.6950839782494596
73.0,8.0,3.039575780549356
75.0,8.0,0.35651641903155884
76.0,8.0,4.473946897315777e-17
77.0,8.0,1.9126711361888762
80.0,8.0,0.3002404729683247
87.0,8.0,0.6502160870148966
89.0,8.0,1.2102776002988539e-32
90.0,8.0,0.771917601854674
92.0,8.0,-0.25383682357977533
93.0,8.0,1.5076380699960952
1.0,9.0,0.5762699892733534
2.0,9.0,1.530810096861308
8.0,9.0,0.16645764232922533
11.0,9.0,0.5569895063519257
13.0,9.0,0.5141943813330162
17.0,9.0,0.1689394860413411
18.0,9.0,0.16849676586658577
28.0,9.0,1.118492651444416
29.0,9.0,0.5610290368645915
30.0,9.0,-4.760796932759049e-19
32.0,9.0,1.1286247520419308
40.0,9.0,0.3134109563674695
44.0,9.0,0.2772896822712434
45.0,9.0,0.31435377980033624
46.0,9.0,1.658793215519013
56.0,9.0,0.05966117816989798
57.0,9.0,0.4999901758742034
59.0,9.0,1.629414256952277
64.0,9.0,0.8114397759734262
65.0,9.0,2.8053603279723845e-18
66.0,9.0,4.145477791351063e-18
70.0,9.0,0.4472651116056431
71.0,9.0,0.4812551319132636
72.0,9.0,0.9794561228550475
74.0,9.0,1.2232109126478878
76.0,9.0,-7.493581623439506e-20
78.0,9.0,1.5523309870164297
79.0,9.0,0.20679325190750197
84.0,9.0,1.3455144673945942
85.0,9.0,0.7783308703499825
88.0,9.0,1.3608467316246207
89.0,9.0,0.36783448637152816
92.0,9.0,-9.043788564983958e-19
6.0,10.0,0.4375384170267882
7.0,10.0,0.2805966885933885
9.0,10.0,0.1240555093764577
11.0,10.0,0.3820051224946711
13.0,10.0,0.09912549504909025
15.0,10.0,0.9462568215656367
17.0,10.0,0.15943686885043593
18.0,10.0,1.6663710154632678
21.0,10.0,0.24972535107862667
23.0,10.0,1.4896413407540205
25.0,10.0,0.2210813863740073
30.0,10.0,-9.816294747495788e-17
33.0,10.0,1.4963516636216423
39.0,10.0,0.6026342888272166
40.0,10.0,0.12208948559879
42.0,10.0,-0.27306108844064236
48.0,10.0,1.8571893878321686
51.0,10.0,0.24791603684602856
55.0,10.0,0.20539864755888484
56.0,10.0,2.0247716058629703
57.0,10.0,1.5843870136421845
60.0,10.0,1.1198730007839004
62.0,10.0,0.41788296178082757
64.0,10.0,1.1255720447270923
65.0,10.0,0.6380167900992524
66.0,10.0,-0.362324157030568
67.0,10.0,-4.0522546185050476e-17
69.0,10.0,1.7858635870553539
73.0,10.0,0.92780461948614
76.0,10.0,-3.861784801150549e-17
82.0,10.0,0.7114972099158885
86.0,10.0,0.9703891103362076
89.0,10.0,8.820342242601484e-17
90.0,10.0,2.296412283954301
91.0,10.0,1.0429665751373325
92.0,10.0,0.6463160353039535
93.0,10.0,0.9488502141890031
2.0,11.0,0.9657175157657939
5.0,11.0,0.19392153446450125
7.0,11.0,1.2537947510605325
8.0,11.0,0.5996946750124237
10.0,11.0,0.4270711243950225
11.0,11.0,0.4628848719898943
16.0,11.0,0.228925796795431
17.0,11.0,0.1770170550229476
18.0,11.0,0.21608689789551913
22.0,11.0,0.4985300146314019
28.0,11.0,1.3004362898640498
29.0,11.0,0.7842187122945211
30.0,11.0,1.0599228012286051e-33
31.0,11.0,0.45090379945952336
32.0,11.0,1.2839324591798094
35.0,11.0,1.3532291882753702
38.0,11.0,0.2897527398248983
40.0,11.0,0.18429748497745227
45.0,11.0,2.73861940702187
46.0,11.0,2.161139314225124
49.0,11.0,0.5234304052735292
51.0,11.0,1.3718061242750372
52.0,11.0,0.03639057852723672
55.0,11.0,1.8723696498706917
56.0,11.0,1.369078683009837
59.0,11.0,0.5680360692843338
60.0,11.0,1.3329069604647474
61.0,11.0,0.4050169755346546
64.0,11.0,0.9594846562593302
65.0,11.0,-1.8096266216761113e-17
67.0,11.0,-1.1098598458430206e-18
68.0,11.0,0.9293295018750163
78.0,11.0,0.3519594141012598
80.0,11.0,0.19584799954681598
83.0,11.0,0.6205432658189532
84.0,11.0,0.250143133348711
86.0,11.0,0.5907936221210996
87.0,11.0,1.447141272206876
89.0,11.0,-0.16360579876499887
90.0,11.0,0.7845770219087483
92.0,11.0,-1.5539503701875133e-17
94.0,11.0,0.5243568145837649
95.0,11.0,0.20197352790376458
2.0,12.0,1.0041486222599967
3.0,12.0,0.7738536569001614
7.0,12.0,1.315108427949939
8.0,12.0,0.6933917489475899
9.0,12.0,1.6794311757061626
13.0,12.0,0.5257424161591733
15.0,12.0,1.0543122925295036
16.0,12.0,0.40424369968594975
17.0,12.0,0.48075694817530723
24.0,12.0,0.40789712410923856
27.0,12.0,0.6400371760977935
28.0,12.0,3.1104088282344478
32.0,12.0,0.604290273708261
34.0,12.0,1.0902323090569472
36.0,12.0,2.952827266523128e-19
38.0,12.0,1.6489163747439448
40.0,12.0,0.8515032440052576
41.0,12.0,1.3272517661725396
42.0,12.0,0.14023049745258054
43.0,12.0,0.11624677971601136
44.0,12.0,0.9406223745205271
46.0,12.0,0.33981088736409254
47.0,12.0,1.1647824525782966
49.0,12.0,0.4298608384529585
51.0,12.0,0.3220003774106958
52.0,12.0,0.44041168604212233
53.0,12.0,0.5044807435506858
57.0,12.0,0.4095176269423757
59.0,12.0,1.179431593311571
60.0,12.0,0.9469110592895128
62.0,12.0,0.8128547334332249
64.0,12.0,3.3941361374526933
65.0,12.0,0.010515425233619563
66.0,12.0,0.06346700916392467
67.0,12.0,4.1664619688308686e-18
68.0,12.0,1.8704048070049089
70.0,12.0,0.5163322110059798
76.0,12.0,7.09527717933119e-18
77.0,12.0,1.9174387210603474
78.0,12.0,0.42952911156700346
87.0,12.0,1.1074951910928281
89.0,12.0,-1.5301618015828677e-18
91.0,12.0,0.29259695615224873
92.0,12.0,-0.023105717769466627
94.0,12.0,1.0590776690509356
95.0,12.0,0.7074786965941414
1.0,13.0,1.2541868337075786
3.0,13.0,0.336408298149292
4.0,13.0,0.8562467192670495
5.0,13.0,0.897072542260906
10.0,13.0,0.5162936781388121
12.0,13.0,1.8575845790006298
18.0,13.0,0.05934325351953453
19.0,13.0,0.31248650374115206
23.0,13.0,1.3564520991902338
24.0,13.0,1.5119508157488721
27.0,13.0,0.5738637363235128
36.0,13.0,6.6347658466344645e-18
38.0,13.0,0.42971942972251237
40.0,13.0,0.9061091610397448
42.0,13.0,-0.363431305810225
46.0,13.0,1.8175574964387824
47.0,13.0,1.3134287989519926
49.0,13.0,0.00957106047197032
51.0,13.0,2.094348266450952
59.0,13.0,2.273549343382807
62.0,13.0,0.8369498521166294
65.0,13.0,0.5410238650862859
66.0,13.0,-0.4524809562800644
67.0,13.0,4.5314976664388764e-17
68.0,13.0,2.1523591188023614
71.0,13.0,1.3791359493245152
72.0,13.0,0.43106192873900673
74.0,13.0,1.4859465702891648
76.0,13.0,-7.639817407230747e-34
77.0,13.0,0.37455717170045516
81.0,13.0,2.081498387755204
82.0,13.0,0.3212458852805223
85.0,13.0,1.380559413941743
86.0,13.0,1.0689276386188629
87.0,13.0,1.695113830263712
88.0,13.0,0.37854202223940014
89.0,13.0,-0.13801919414569302
92.0,13.0,0.9241965588822425
94.0,13.0,0.9932935459900274
1.0,14.0,0.8223070575910323
4.0,14.0,2.3286564274137507
5.0,14.0,1.196040178726731
7.0,14.0,1.298860706117301
10.0,14.0,1.0798236614161647
11.0,14.0,2.3776997158003534
12.0,14.0,0.6757716498426237
19.0,14.0,0.8119004217443472
21.0,14.0,0.08721010285686777
28.0,14.0,1.0302060227349839
29.0,14.0,0.93468648911481
30.0,14.0,1.0349934985396787e-16
31.0,14.0,0.0834442551504596
33.0,14.0,0.926679241310272
36.0,14.0,7.23910592463327e-17
37.0,14.0,0.6391753663098427
38.0,14.0,0.755107881604568
43.0,14.0,0.9478066127986198
45.0,14.0,0.5445138285112012
47.0,14.0,0.27081221267299954
48.0,14.0,0.9215876297289786
49.0,14.0,1.9058393471826633
50.0,14.0,2.0942920073359605
53.0,14.0,0.9751344323817465
58.0,14.0,0.11479545027944832
65.0,14.0,-0.6684808259517635
66.0,14.0,1.1415212121275835
67.0,14.0,-9.187041066227578e-17
68.0,14.0,0.5024118432467229
73.0,14.0,0.8522818368929177
75.0,14.0,0.3146051576826512
78.0,14.0,1.3976430435693696
79.0,14.0,0.9424257796402375
80.0,14.0,1.173460267107421
82.0,14.0,0.1583386250228041
83.0,14.0,0.8864829585427726
88.0,14.0,0.2996698320582547
92.0,14.0,-0.8900722849191608
94.0,14.0,1.2080028570801584
3.0,15.0,0.9615626567519934
8.0,15.0,0.12940777188800434
9.0,15.0,0.04985594212727208
13.0,15.0,2.1830311584593436
18.0,15.0,1.1248411330950832
